,topic_0,topic_1,topic_2,topic_3,topic_4,topic_5,topic_6,topic_7
nailing,0.06250000003763835,0.06250000010602015,0.06250000012462749,0.06250000031200152,0.06250000011716246,0.06250000006408207,0.06250000011494103,0.562499999123527
nails,0.390625066113896,0.01562500003619253,0.01562500004249254,0.01562500010656924,0.01562500004001548,0.14062500549133103,0.01562500003924107,0.3906249281302622
naked,0.2647282626019093,0.0535714346416306,0.005952380973580871,0.005952381005568905,0.05357143757321719,0.05357137300290512,0.10119057706934853,0.46146215313183947
nakedness,0.03125577561232311,0.2812502013075652,0.031250000095962245,0.031250000240729235,0.03125000009039599,0.2812500684139271,0.031250000088781954,0.2812439541503151
named,0.19505567566070187,0.10227278227770185,0.011363636399322582,0.011363636453167182,0.01136363639724172,0.1165117395170881,0.011363636396608529,0.5407052568981681
nameless,0.041669829659494007,0.04166666672856263,0.041666666739172756,0.04166666684850592,0.04166666673496555,0.04166666670394706,0.041666666733743606,0.7083301698516085
names,0.051698798341405984,0.14204560392096263,0.14204563392839073,0.0056818182333456275,0.00568181820115281,0.23295466617069888,0.051136347283619196,0.36875531392042404
nameshe,0.06250000000597732,0.06250000001685209,0.06250000001976419,0.06250000004957482,0.5624999998761745,0.06250000001016465,0.06250000001824907,0.06250000000324342
naming,0.0312500000138517,0.031250000039033374,0.0312500000458606,0.03125000011488497,0.031250000043137154,0.03125000002356901,0.03125000004232932,0.7812499996773339
nanda,0.06250000003559864,0.06250000010025915,0.06250000011755703,0.06250000029470147,0.06250000011070266,0.06250000006049064,0.06250000010876527,0.5624999991719253
nap,0.041666666677733145,0.04166666669786636,0.37500004733031805,0.041666666758569594,0.04166666670115931,0.3749999524611997,0.04166666670049163,0.041666666672662056
napkin,0.5624999995183712,0.06250000005958069,0.0625000000697597,0.06250000017483918,0.06250000006564985,0.06250000003589339,0.06250000006443539,0.06250000001147085
naples,0.0625000000359659,0.06250000010128619,0.06250000011894281,0.06250000029794597,0.06250000011197229,0.06250000006118246,0.06250000010980078,0.5624999991629036
narrator,0.02083333333586631,0.020833333340481486,0.020833333341721983,0.020833333354389152,0.020833333341239463,0.8541666666105155,0.020833333341082522,0.02083333333470346
narrow,0.12698925116670037,0.12500007518605552,0.01388888893697406,0.01388888900949361,0.013888888934157627,0.3472224420069363,0.013888888933307801,0.3452326758263748
narrowed,0.06250000003763835,0.06250000010602015,0.06250000012462749,0.06250000031200152,0.06250000011716246,0.06250000006408207,0.06250000011494103,0.562499999123527
narrowness,0.06250000003374016,0.06250000009487813,0.06250000011143321,0.06250000027895809,0.0625000001048479,0.06250000005728822,0.06250000010306578,0.5624999992157885
nasty,0.5624563423637517,0.06250000007573521,0.06250000008896649,0.0625000002225363,0.06250000008350769,0.06250000004568443,0.06250000008217338,0.06254365703764482
nation,0.015645061165459197,0.14062505434015024,0.01562500003348973,0.01562500008395975,0.015625000031502786,0.01562500001719794,0.01562500003094638,0.7656048842972939
national,0.2812498816527415,0.28125010958390123,0.03125000006139697,0.03125000015402547,0.03125000005781252,0.2812500084233603,0.03125000005671105,0.03125000001005102
native,0.02083333334362931,0.02083333336238786,0.18750006349643075,0.0208333334189092,0.020833333365446096,0.02083333335087033,0.020833333364836566,0.6874999362974898
nativeborn,0.7083333330443901,0.04166666670232642,0.04166666670854045,0.041666666771631146,0.04166666670607428,0.041666666688182606,0.04166666670534189,0.04166666667351312
natives,0.3750000471099865,0.041666666763724707,0.04166666678064973,0.04166666695216169,0.04166666677393607,0.041666666725229805,0.04166666677203547,0.374999952122276
natural,0.184541304651551,0.1422415176399949,0.004310344840630473,0.004310344860310821,0.004310344839865861,0.15145470719589027,0.03879308413103846,0.47003835184071835
naturally,0.3035714516464443,0.1607144290190878,0.16071445691106848,0.017857143047830162,0.017857142928806607,0.13580428232580574,0.01785714292742418,0.18562395119353278
nature,0.05921035896463352,0.1118422106066571,0.006578947392545967,0.006578947428951333,0.05921053788732348,0.2171053875621878,0.059210537191983936,0.4802630729657169
nauseating,0.5624563423640925,0.06250000007573521,0.06250000008896649,0.0625000002225363,0.06250000008350769,0.06250000004568443,0.06250000008217338,0.06254365703730408
navels,0.06250000000620352,0.06250000001747945,0.5624999998726282,0.06250000005150781,0.0625000000193109,0.06250000001055217,0.06250000001895288,0.062500000003365
navigable,0.0625000000352684,0.06250000009913888,0.06250000011642153,0.0625000002915262,0.0625000001095485,0.06250000005988728,0.06250000010751337,0.5624999991806958
navigate,0.5624999995407701,0.06250000005668907,0.06250000006649724,0.06250000016675925,0.06250000006265541,0.06250000003423298,0.06250000006146754,0.06250000001092842
navigation,0.22499998082094155,0.025000000052282714,0.025000000061354152,0.025000000153879143,0.025000000057778082,0.025000000031546944,0.025000000056700923,0.6250000187655165
near,0.46204998634900407,0.23611134349460536,0.013888888933137918,0.013888888999882797,0.013888888930580708,0.013908348896967702,0.013888888929809646,0.23237476546601182
nearby,0.013906904929027512,0.013888888920651267,0.013888888926173501,0.013888888982338954,0.013888888923955513,0.14233472685595047,0.12500006551712786,0.6632027469447748
nearest,0.37500004323691355,0.04166666676009799,0.04166666677634559,0.04166666694156229,0.04166666676993792,0.04166666672306091,0.04166666676796653,0.37499995602411523
nearly,0.04166666667239621,0.04166666668281882,0.041666666685630245,0.041666666714211494,0.0416666666845174,0.7083333332064751,0.041666666684176686,0.041666666669774116
neat,0.02500000001256003,0.025000000035445995,0.025000000041498834,0.02500000010407637,0.025000000039105796,0.02501543392923524,0.02500000003836389,0.8249845657997139
neath,0.0625000000352684,0.06250000009913888,0.06250000011642153,0.0625000002915262,0.0625000001095485,0.06250000005988728,0.06250000010751337,0.5624999991806958
neatly,0.0625000000359659,0.06250000010128619,0.06250000011894281,0.06250000029794597,0.06250000011197229,0.06250000006118246,0.06250000010980078,0.5624999991629036
neatness,0.041666666669936965,0.041666666675897975,0.04166666667749423,0.041666666693834925,0.7083333332655016,0.04166666667223225,0.04166666667666372,0.041666666668438386
necessary,0.08804609321330842,0.00781250002518723,0.07031254162391334,0.00781250007415714,0.07031253818658507,0.07606633936500991,0.07031253708133328,0.6093249504305056
necessities,0.02500189779958838,0.22500009470956261,0.025000000056501038,0.0250000001416962,0.22500010691037634,0.0250000000290314,0.025000000052252898,0.42499790030099116
necessity,0.3708278564775887,0.1406250795328509,0.015625000047259786,0.015625000118517553,0.015625000044487823,0.14062499787457053,0.015625000043665408,0.2854220658610593
neck,0.16447360171388564,0.1644738677190513,0.059210530858695126,0.006578947426387421,0.059210529206782304,0.16299939183382306,0.006578947389763531,0.37647418385161163
necklaces,0.025000000014553683,0.02500000004106222,0.025000000048234335,0.025000000120893807,0.025000000045376232,0.22500002617027906,0.025000000044520285,0.6249999735150804
necks,0.04166666668501024,0.04166666671831507,0.04166666672731065,0.04166666681862874,0.04166666672374785,0.04166666669785407,0.041666666722672545,0.7083333329064608
necktie,0.0625000000359659,0.06250000010128619,0.06250000011894281,0.06250000029794597,0.06250000011197229,0.06250000006118246,0.06250000010980078,0.5624999991629036
necromancer,0.06250000003763835,0.06250000010602015,0.06250000012462749,0.06250000031200152,0.06250000011716246,0.06250000006408207,0.06250000011494103,0.562499999123527
need,0.22798434346030683,0.05624999634041538,0.05625000003753833,0.006250000052419666,0.10625009327860449,0.20625009334430167,0.006250000019303003,0.33451547346711064
needed,0.11497260794696815,0.10080654539428291,0.10080656525026203,0.0040322581000069154,0.036290299044986866,0.06854834871082527,0.06854843037521578,0.505994945177452
needle,0.2812499681682704,0.28125020373039145,0.031250000094802305,0.03125000023755503,0.03125000008922679,0.03125000004869779,0.031250000087628856,0.28124982754342737
needlepoint,0.031250000029139746,0.28125018095287874,0.03125000009618408,0.03125000024126628,0.2812502023366321,0.28117811761070277,0.03125000008895464,0.03132149864424166
needles,0.42500004517607975,0.22500013902464996,0.0250000000701365,0.025000000175909677,0.025000000066048862,0.025000000036055875,0.025000000064784464,0.22499981538633493
needless,0.062500000005662,0.562499999881117,0.06250000001869889,0.06250000004693641,0.06250000001761837,0.06250000000961976,0.06250000001727339,0.06250000000307432
needlework,0.04166666670864171,0.37500031518948884,0.04166666680507047,0.0416666670137553,0.041666666797244956,0.041807764076209106,0.04166666679469876,0.3748585866148908
needs,0.0208344698143875,0.02083333337814505,0.18750010930353989,0.020833333465077136,0.02083333338280139,0.2459974426701364,0.020833333381876745,0.4623346446040359
neerlandia,0.06250000000620352,0.06250000001747945,0.5624999998726282,0.06250000005150781,0.0625000000193109,0.06250000001055217,0.06250000001895288,0.062500000003365
nega,0.06250000003179126,0.06250000008943807,0.06250000010497701,0.062500000263059,0.06250000009885068,0.06250000005403487,0.06250000009696238,0.5624999992608867
neglect,0.28124990186119586,0.03125000003754407,0.03125000004408632,0.03125000011047656,0.031250000041487855,0.5312500978572849,0.03125000004070695,0.03125000000721737
neglected,0.025000000017540693,0.025000000049551142,0.025000000058018435,0.025000000145460156,0.4250003440818238,0.02503423433139262,0.02500000005360366,0.42496542126260933
negligence,0.041666666677602035,0.04166666669750084,0.04166666670287675,0.04166666675743414,0.04166666670072243,0.3749999560799109,0.3750000437113492,0.041666666672603755
nego,0.062500000005662,0.562499999881117,0.06250000001869889,0.06250000004693641,0.06250000001761837,0.06250000000961976,0.06250000001727339,0.06250000000307432
negotiated,0.06251155120438665,0.06250000011863072,0.06250000013893899,0.0625000003482954,0.06250000013086551,0.0625000000714732,0.06250000012862593,0.5624884478587836
negotiating,0.5624999995183712,0.06250000005958069,0.0625000000697597,0.06250000017483918,0.06250000006564985,0.06250000003589339,0.06250000006443539,0.06250000001147085
negroes,0.06250000003763835,0.06250000010602015,0.06250000012462749,0.06250000031200152,0.06250000011716246,0.06250000006408207,0.06250000011494103,0.562499999123527
neigh,0.06250000003179126,0.06250000008943807,0.06250000010497701,0.062500000263059,0.06250000009885068,0.06250000005403487,0.06250000009696238,0.5624999992608867
neighbor,0.04166666668605374,0.04166666672128086,0.04166666673075851,0.041666666827301135,0.04166666672699618,0.041666666699623434,0.04166666672590741,0.7083333328820787
neighborhood,0.06251155120438665,0.06250000011863072,0.06250000013893899,0.0625000003482954,0.06250000013086551,0.0625000000714732,0.06250000012862593,0.5624884478587836
neighboring,0.23600478591032106,0.01785714289578665,0.01785714290242851,0.017857142970678995,0.017857142899765078,0.017866894928698963,0.01785714289898693,0.6568426045933338
neighbors,0.02083333334614626,0.18750006268271044,0.02083333337576891,0.02083333343978467,0.18750007140230046,0.020833333355138393,0.020833333372567344,0.5208331990255836
neither,0.012500000008223856,0.012500000023227,0.11250002801265001,0.012500000068369491,0.012500000025661843,0.36040316391983757,0.012500000025178785,0.46459680791685154
nephew,0.2308193661433842,0.02500000006347036,0.2250001802905965,0.02500000018676354,0.025000000070111123,0.025000000038271842,0.025000000068821422,0.4191804531385811
nephews,0.06250000000591627,0.06250000001666006,0.06250000001955255,0.06250000004904599,0.06250000001840293,0.0625000000100526,0.5624999998771517,0.06250000000321784
nerves,0.5312499347547885,0.03125000003374251,0.2812500650113822,0.03125000009937155,0.0312500000372901,0.03125000002035895,0.031250000036592264,0.03125000000647391
nervousness,0.06250000003374016,0.06250000009487813,0.06250000011143321,0.06250000027895809,0.0625000001048479,0.06250000005728822,0.06250000010306578,0.5624999992157885
nesting,0.06250000003179126,0.06250000008943807,0.06250000010497701,0.062500000263059,0.06250000009885068,0.06250000005403487,0.06250000009696238,0.5624999992608867
nests,0.1874999647536456,0.020833333377322655,0.020833333384906127,0.020833333462664146,0.02083333338187608,0.02083333335984277,0.020833333380986543,0.6875000348987561
net,0.041666666694071944,0.041666666743814786,0.04166666675726488,0.04166666689366364,0.04166666675191645,0.041666666713242075,0.37500020686726976,0.37499979257875643
netting,0.020836298553725513,0.02083333337491763,0.020833333382067505,0.020833333455596733,0.18750008771925866,0.02083333335837629,0.18750008580207822,0.5208301943539794
nettles,0.06250000001051889,0.06250000002962332,0.06250000003479468,0.06250000008713733,0.06250000003271283,0.5624999997673799,0.06250000003211321,0.0625000000057199
network,0.06250000003559864,0.06250000010025915,0.06250000011755703,0.06250000029470147,0.06250000011070266,0.06250000006049064,0.06250000010876527,0.5624999991719253
nevertheless,0.14825925133379678,0.03629031291295164,0.036290314644372795,0.004032258099131758,0.0040322580775037885,0.11178494309150125,0.0685484410335528,0.5907622208071892
newborn,0.42500009375952297,0.025000000073233726,0.025000000086061867,0.02500000021563354,0.025000000080930153,0.22500007319829063,0.025000000079406254,0.22499983250692096
newcomer,0.37499995963056726,0.041666666720069925,0.04166666672934924,0.04166666682380461,0.041666666725706764,0.3750000399689947,0.041666666724565246,0.04166666667694231
newcomers,0.041666666693245216,0.041666666741521155,0.37500021435664443,0.041666666886926704,0.04166666674938863,0.04166666671184302,0.04166666674796188,0.3749997851124689
newly,0.04166666669481614,0.041666666745983634,0.0416666667597905,0.04166666690007359,0.04166666675431838,0.37500009559991404,0.04166666675265977,0.3749999037924439
